links,content,question_title,product_context
https://www.gojek.com/en-id/help/gocar/tentang-serapan-jejak-karbon,"About carbon footprint About carbon footprint About carbon footprint Carbon footprint is a total amount of greenhouse gas emissions that include carbon dioxide and other pollutants, generated by our daily activities. Extreme climate conditions and the decrease in air quality due to excessive carbon footprint negatively impacts our lives. One of the efforts to reduce these negative impacts is by carbon offset.  The way to absorb the carbon footprint is by planting new trees. With technology from Gojek and Jejak.in, tree planting activities for carbon offsets can be done easily, transparently, and sustainably. You can contribute to this program by ordering GoRide or GoCar. The fixed amount you pay from every two or four-wheeler trip will be added to the total trip fare.  After completing your booking, this amount will be passed through from you to Jejak.in to plant trees based on the amount gathered at the end of a specified period.    Where will my tree be planted? Where will my tree be planted? The trees will be planted at Bedono Coastal Mangrove Conservation, Demak, Central Java. Jejak.in and Gojek will continue to evolve for the next phases - both expanding in locations or involving the plantation in other agreed areas for this Carbon Offset initiatives.    When will my tree be planted and monitored? When will my tree be planted and monitored? The trees will be planted over a period of every three months. The planting date, however, may be re-adjusted based on ground situations and force majeure that might happen.    Who will plant my tree? Who will plant my tree? The collected funds will be planted through Jejak.in (Gojek’s technology partner) and their conservation partner. Planting will be carried out in a mutually agreed conservation area.    Why plant mangroves? Why plant mangroves? Mangroves have a vast positive impact on the environment, as they can absorb large amounts of carbon. Aside from having a high capacity for carbon absorption, mangroves can also protect coral reefs from sedimentation and protect the coast from erosion caused by waves, as well as protecting us from natural disasters such as tsunamis. Mangrove forest is also a great habitat for a variety of terrestrial and marine ecosystems, such as fish, coral reefs, and endangered species.    What method is used to calculate our carbon footprint and its conversion to trees? What method is used to calculate our carbon footprint and its conversion to trees? The method for calculating carbon emissions has been adjusted to the calculation formula according to scientific recommendations from the Ministry of Environment and Forestry of the Republic of Indonesia and various references from the Intergovernmental Panel on Climate Change (IPCC).  The parameters required in this method include:  Mileage Fuel consumption Emission factor  Mileage  Fuel consumption  Emission factor  Meanwhile, the conversion from carbon footprint to the value of mangrove trees and its carbon stock is referred to the following papers; CIFOR and  Klimangrove.    How to participate in this program? How to participate in this program? You can activate the carbon offset feature on your GoRide/GoCar checkout page by: Click the carbon offset icon. Click the carbon offset icon.      Slide the toggle to the right on the carbon offset menu > click Continue order. You can also click the arrow to see complete information about the carbon offset. Slide the toggle to the right on the carbon offset menu > click Continue order. You can also click the arrow to see complete information about the carbon offset.            How are the prices calculated? How are the prices calculated? Prices are calculated based on the amount of trees needed to absorb the average emissions produced by a two-wheel or four-wheel vehicle booking in Gojek. The average emissions amount to 0.45kg CO2e for two-wheels and 1.97kg CO2e for four-wheels.    Can I quit this program? Can I quit this program? Sure, your contribution is voluntary, so you can stop at any time by deactivating the feature. Slide the toggle to the left on the carbon offset menu if you want to deactivate it.        Hope this information helps you.",About Carbon Offset,gocar
https://www.gojek.com/en-id/help/gocar/tidak-bisa-menukarkan-kode-promo,"If you're sure your promo code is valid based on its Terms & Conditions but it’s still cannot be redeemed, you can report this incident to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* button below. cannot be redeemed report  Help page  My Profile  Contact Us *Contact Us button only accessible when you open this page on your phone/tablet. * Contact Us Contact Us  button only accessible when you open this page on your phone/tablet. ",Can't redeem promo code,gocar
https://www.gojek.com/en-id/help/gocar/i-was-charged-for-a-platform-fee-1,"What is the Platform Fee and why am I being charged it? The Platform fee is an application service fee to improve services to customers. This includes development through innovation and technology. The Platform fee  This fee will only be charged to your completed orders. Rest assured if your order is canceled, this fee will not be charged. will only be charged to your completed orders You can see the exact amount charged for the platform fee on the payment details on the order summary page.   (example of platform fee) (example of platform fee) Hope this information helps you.",I was charged for a Platform fee,gocar
https://www.gojek.com/en-id/help/gomart/ketidaksesuaian-harga-di-aplikasi,"Please keep in mind that there are things you need to know about ordering GoFood (Non-Super Partner), GoShop, or GoMart the price shown in the app is only an estimated price. The driver will input the actual total price according to the invoice. Please keep in mind that there are things you need to know about ordering GoFood (Non-Super Partner), GoShop, or GoMart the price shown in the app is only an estimated price. The driver will input the actual total price according to the invoice. If you find the total price entered by the driver in the app is different from the invoice, please report it to us via Price in app is different from invoice* article on the Gojek Help page. If you find the total price entered by the driver in the app is different from the invoice, please report it to us via Price in app is different from invoice* article on the Gojek Help page. Price in app is different from invoice* Price in app is different from invoice* As additional info, if you pay for an order using GoPayLater and there is a change in the final price, then the nominal of your GoPayLater transaction bill will be adjusted with your Usage Limit. If your GoPayLater Balance is insufficient, the rest you can pay in cash when the food arrives. As additional info, if you pay for an order using GoPayLater and there is a change in the final price, then the nominal of your GoPayLater transaction bill will be adjusted with your Usage Limit. If your GoPayLater Balance is insufficient, the rest you can pay in cash when the food arrives. *Link is only accessible when you open this page on your phone/tablet. *Link is  only accessible when you open this page on your phone/tablet.",Price in app is different from invoice,gomart
https://www.gojek.com/en-id/help/gomart/pesanan-gomart-goshop-saya-kurang-tidak-sesuai,"If you’ve confirmed that the GoMart/GoShop order you received did not match what you ordered in the app, including the amount, please report it to us immediately by clicking the button under the ‘Need more assistance?’ on this article*. If you’ve confirmed that the GoMart/GoShop order you received did not match what you ordered in the app, including the amount, please report it to us immediately by  clicking the button under the ‘Need more assistance?’  on this article*. article* article* Please note that we can process your report if the report is sent no later than 24 hours after your order is completed. Please note that we can process your report if the report is sent  no later than 24 hours  after your order is completed. When filling in the form, ensure you send the photo that shows the overall items and not blurry, so that we can investigate it. See the example below: When filling in the form, ensure you send the photo that shows the overall items and not blurry, so that we can investigate it. See the example below:      Please also make sure to send a photo of the physical receipt or screenshot from your Gojek app, like the example below: Please also make sure to send a photo of the physical receipt or screenshot from your Gojek app, like the example below:   *Link is only accessible when you open this page on your phone/tablet. *Link is  only accessible when you open this page on your phone/tablet.",My GoMart/GoShop order is incomplete/wrong,gomart
https://www.gojek.com/en-id/help/gomart/status-order-gomart,"Here are the status details of your GoMart orders hat you can find on the order page: GoMart orders  Order confirmed Your order has been accepted by GoMart and we'll be looking for the driver soon. If the driver has not been found, please do not cancel your order because our system is still in the process of finding a driver for you. Order confirmed Your order has been accepted by GoMart and we'll be looking for the driver soon. If the driver has not been found, please do not cancel your order because our system is still in the process of finding a driver for you. Order confirmed please do not cancel   Driver Found A driver has been assigned and is on the way to purchase your order at the nearest shop. Driver Found A driver has been assigned and is on the way to purchase your order at the nearest shop. Driver Found   Purchasing order A driver is purchasing your order so the order cannot be canceled. Purchasing order A driver is purchasing your order so the order cannot be canceled. Purchasing order   Delivering order If the status changes like this, it means that the driver is delivering your order to your delivery destination. Delivering order If the status changes like this, it means that the driver is delivering your order to your delivery destination.   Order delivered In this status, your driver has delivered the order to you. Order delivered In this status, your driver has delivered the order to you.   We hope this information helps you Thank you for using GoMart! #ThereIsAlwaysAWay to shop easier, practical, and faster with GoMart.      ",GoMart order statuses,gomart
https://www.gojek.com/en-id/help/gomart/cara-menggunakan-gomart,"Here's how to use GoMart: Choose GoMart on the Gojek app homepageSearch for the product that you want to order from the search bar, or simply choose from the list of categories on GoMart homepage Choose GoMart on the Gojek app homepage GoMart Search for the product that you want to order from the search bar, or simply choose from the list of categories on GoMart homepage Search for the product   Confirm your order on the ‘Order Confirmation’ page and choose your preferred payment methodClick 'Order'  Confirm your order on the ‘Order Confirmation’ page and choose your preferred payment method ‘Order Confirmation’ Click 'Order'  'Order' Please make sure you've read GoMart terms and conditions for maximum dimension, weight, etc. GoMart terms and conditions   Notes: Notes: You can still chat the driver up to 2 hours after your order is completedYou can see your chat history with the driver for 24 hours after your order is completed You can still chat the driver up to 2 hours after your order is completed chat the driver up to 2 hours after your order is completed You can see your chat history with the driver for 24 hours after your order is completed see your chat history with the driver 24 hours after your order is completed",How to use GoMart,gomart
https://www.gojek.com/en-id/help/gomart/apa-itu-go-mart,"GoMart is a service from Gojek that will help you easily buy your daily needs. When you use GoMart, our driver or GoMart shopping assistant will buy the item you ordered at the nearest store that has partnered with us and the driver will deliver it to you as soon as possible within 1 (one) hour. Click here to see how to use GoMart. here What products can I buy using GoMart? What products can I buy using GoMart? Here are the product categories that you can buy using GoMart (depending on availability in each store): 1. Staple Goods (Rice, Salt, Sugar, Cooking Oil, Egg) 1. Staple Goods 2. Snacks (Ice Cream, Biscuits, Traditional Snacks, Nuts & Seeds, Chips & Crackers, Candies & Chocolates, Snack Bar, Wafer) 2. Snacks  3. Instant Foods & Others (Instant Food, Other Frozen Food, Instant Porridge, Jelly & Pudding, Other Instant Food, Dried Food, Instant Noodle, Pasta & Spaghetti) 3. Instant Foods & Others  4. Breakfast (Bread & Cake, Honey, Jam & Spreads, Cereals & Oats) 4. Breakfast  5. Fruits & Vegetables (Canned Fruits & Vegetables, Fresh Fruits, Fresh Vegetables) 5. Fruits & Vegetables 6. Meat & Seafood (Frozen Meat, Canned Meat, Processed Seafood, Processed Canned Seafood, Fresh Meat, Other Fresh Food) 6. Meat & Seafood 7. Milk & Processed Products (Cheese, Cream, Powdered Milk, Fresh Milk, Fermented Milk, Milk For Pregnant & Breastfeeding Mom, Yogurt) 7. Milk & Processed Products 8. Beverages (Energy Drinks, Ready-to-Drink Beverages, Mineral & Sparkling Water, Juice, Powdered Coffee, Instant Coffee, Carbonated Drinks, Isotonic Drinks, Instant Powdered Drinks, Syrup) 8. Beverages 9. Cooking & Baking Supplies (Supplementary  Ingredients, Baking Ingredients, Cooking Ingredients, Ketchup & Chilli Sauces) 9. Cooking & Baking Supplies 10. Baby & Kids (Baby Feeding Supplies, Baby & Kids Toys, Baby & Kids Shower and Care Supplies, Baby & Kids Health and Nutrition) 10. Baby & Kids  11. Health & Personal Care (Medicine, Vitamins & Supplements, Sexual Health, First Aid & Health Products, Slimming Products, Medical Equipment) 11. Health & Personal Care  12. Personal Care (Facial Care, Skin Care, Hair Care, Mouth & Oral Care, Male Grooming, Feminine Care, Relaxation & Spa, Cotton Pad & Cotton Bud, Essential Oil) 12. Personal Care 13. Beauty (Face Products, Eye Products, Lip Products, Hair Products, Perfume, Tools) 13. Beauty 14. Shower Essentials (Mouthwash, Toothpaste, Toothbrush, Conditioner, Shampoo, Soap) 14. Shower Essentials 15. Houseware (Tissue, Bathroom Essentials, Dining Essentials, Kitchen & Cooking Tools, Cleaning Tools, Cleaning Products, Fabric Care, Insect & Pest Repellent, Lighting, Household Tools) 15. Houseware  16. Office & Stationery (Books & Paper, Drawing Tools, Stationery, Battery) 16 Office & Stationery 17. Automotive (Vehicle & Equipment, Motorcycle Machine & Spare Parts, Riding & Equipment) 17. Automotive 18. Cigarettes (18+) (Filter Cigarettes, Smoking Accessories, Matches & Lighter) 18. Cigarettes (18+) Note: GoMart is only available in certain areas. Click here for more info. here Hope this information helps you.",What is GoMart?,gomart
https://www.gojek.com/en-id/help/gomart/driver-saya-meminta-pembayaran-lebih,"We are deeply sorry for the driver who insisted and asked for more payment from the total price stated on the app. total price Please keep in mind that the payment you should pay to the driver is the total price stated on your app with the payment method that you choose. However, if the driver asked for more payment for the parking fees and/or toll fees, you can see the terms below: the payment you should pay to the driver is the total price stated on your app with the payment method that you choose parking fees and/or toll fees terms  Parking fees and tolls prior to pickup is the driver’s responsibility, unless it’s previously agreed to be paid by the customer Parking fees and tolls prior to pickup is the driver’s responsibility, unless it’s previously agreed to be paid by the customer Parking fees and tolls after pickup are the responsibility of the customer, with prior agreement before entering the parking area and toll lane Parking fees and tolls after pickup are the responsibility of the customer, with prior agreement before entering the parking area and toll lane If you’re sure that the driver asked for money that is not in accordance with the terms above, please report it to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* below this article. We will be glad to help.  If you’re sure that the driver asked for money that is not in accordance with the terms above, please report it to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* below this article. We will be glad to help.  report Help  My Profile  Contact Us*  Please note..  Please note.. Please note.. We do not recommend you pay more including transfer money to anyone. Payments made outside of applicable regulations are not our responsibility. *Contact Us button only accessible when you open this page on your phone/tablet *Contact Us  * Contact Us  Contact Us  button only accessible when you open this page on your phone/tablet button only accessible when you open this page on your phone/tablet  ",Driver asked for more payment,gomart
https://www.gojek.com/en-id/help/gomart/driver-kurang-sopan,"We apologize for the inconvenience you experienced due to the behavior of our drivers. We apologize for the inconvenience you experienced due to the behavior of our drivers. Please report this to us by filling in the form below so we can take the appropriate action against the driver. Please report this to us by filling in the form below so we can take the appropriate action against the driver. You can also rate* the driver’s service quality, by follow the steps in this article.  You can also rate* the driver’s service quality, by follow the steps in this article.  this article *Currently Driver rating feature is not available on the https://gofood.co.id page. But you can still rate the driver’s service quality from the app.  *Currently Driver  *Currently Driver  rating feature is not available on the https://gofood.co.id page. But you can still rate the driver’s service quality from the app.  rating feature is not available on the https://gofood.co.id page. But you can still rate the driver’s service quality from the app.  https://gofood.co.id",Driver was Impolite,gomart
https://www.gojek.com/en-id/help/gomart/driver-menyelesaikan-pesanan-tanpa-mengantarkannya,"We are really sorry if the driver did not deliver your order, but suddenly the order status was completed. We are really sorry if the driver did not deliver your order, but suddenly the order status was completed. Do these things as the first solution: Do these things as the first solution: Check your chat history with the driver. Your driver might drop the order with someone else. If not, you can chat the driver for up to 2 hours after the order is completed.Call the driver by clicking the “Chat with support” button below > click ""Driver completed my order without delivering"" > give your answer and you’ll find the call button. Check your chat history with the driver. Your driver might drop the order with someone else. If not, you can chat the driver for up to 2 hours after the order is completed. Check your chat history with the driver. Your driver might drop the order with someone else. If not, you can chat the driver for up to 2 hours after the order is completed. Call the driver by clicking the “Chat with support” button below > click ""Driver completed my order without delivering"" > give your answer and you’ll find the call button. Call the driver by clicking the  “Chat with support”  button below  >  click  ""Driver completed my order without delivering"" >  give your answer and you’ll find the call button. Notes for GoFood Orders via website Notes for GoFood Orders via website Chat with drivers feature and Chat with CS are unavailable on https://gofood.co.id  If you order GoFood via the website, please open your transaction history from the application, then follow the steps above. Chat with drivers feature and Chat with CS are unavailable on https://gofood.co.id  If you order GoFood via the website, please open your transaction history from the application, then follow the steps above. https://gofood.co.id ",Driver has completed my order status without delivering it,gomart
https://www.gojek.com/en-id/help/gomart/saya-lupa-bayar-pesanan-ke-driver,"Always check your payment method after making an order. If you forgot to pay your order to the driver because you use cash/combination payment, you can report it to us via the Help page (on My Profile menu) in Gojek app by clicking the Contact Us* button below this article and we will help you to pay the driver.  Always check your payment method after making an order. If you forgot to pay your order to the driver because you use cash/combination payment, you can report it to us via the Help page (on My Profile menu) in Gojek app by clicking the Contact Us* button below this article and we will help you to pay the driver.  check your payment method Help  My Profile Contact Us* There is a possibility that we will deduct your GoPay based on the fee on your order. So, please make sure your balance is sufficient for the deduction. There is a possibility that we will deduct your GoPay based on the fee on your order. So, please make sure your balance is sufficient for the deduction. *Contact Us button only accessible when you open this page on your phone/tablet *Contact Us  * Contact Us  Contact Us  button only accessible when you open this page on your phone/tablet button only accessible when you open this page on your phone/tablet",I forgot to pay my order to the driver,gomart
https://www.gojek.com/en-id/help/gomart/saya-membayar-dua-kali-untuk-pesanan-yang-sama,"  If you’ve already paid twice for the same order in the Gojek app, report  report   this to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* button below and we'll be glad to help you.  (under My Profile menu) Contact Us*  *Contact Us button only accessible when you open this page on your phone/tablet.  *Contact Us button only accessible when you open this page on your phone/tablet To prevent this from happening again, here are our suggestions when ordering Gojek services: Pay attention to the payment method you’re using, either one method or the combination of two methodsIf you choose GoPay, GoPayLater, GoPay Coins, Jago, LinkAja, or Credit/Debit Card as the payment method, you don't have to pay with cash anymore, unless you use a combination payment with cash Pay attention to the payment method you’re using, either one method or the combination of two methods Pay attention to the payment method you’re using, If you choose GoPay, GoPayLater, GoPay Coins, Jago, LinkAja, or Credit/Debit Card as the payment method, you don't have to pay with cash anymore, unless you use a combination payment with cash  you don't have to pay with cash anymore Note: Note: Note: Currently GoPayLater can only be accessed for some users, and GoPay Coins can only be used for certain services. Hang in there! We’re on the way to make them available for more users. Currently GoPayLater can only be accessed for some users, and GoPay Coins can only be used for certain services. Hang in there! We’re on the way to make them available for more users.",I paid twice for the same order,gomart
https://www.gojek.com/en-id/help/gomart/area-layanan-gomart,"GoMart is available in Jabodetabek, Bali, Bandung, Malang, Makassar, Medan, Palembang, Semarang, Surabaya, Solo, Yogyakarta, Cirebon, Garut, Jember, Karawang, Kediri, Madiun, Pekalongan, Purwokerto, Serang, Sukabumi, Tasikmalaya, Tegal, Balikpapan, Bandar Lampung, Banjarmasin, Batam, Manado, Palangkaraya, Pekanbaru, Pontianak, Magelang, Kudus, Purwakarta, Cilacap, Mojokerto, Pasuruan, Banyuwangi, Mataram, Jambi, Pematang Siantar, Banda Aceh, and Palu. GoMart is available in  Jabodetabek, Bali, Bandung, Malang, Makassar, Medan, Palembang, Semarang, Surabaya, Solo, Yogyakarta, Cirebon, Garut, Jember, Karawang, Kediri, Madiun, Pekalongan, Purwokerto, Serang, Sukabumi, Tasikmalaya, Tegal, Balikpapan, Bandar Lampung, Banjarmasin, Batam, Manado, Palangkaraya, Pekanbaru, Pontianak, Magelang, Kudus, Purwakarta, Cilacap, Mojokerto, Pasuruan, Banyuwangi, Mataram, Jambi, Pematang Siantar, Banda Aceh, and Palu. And operational hours are from: 08:00 to 23:59 WIB (depends on the terms and conditions of the stores in each area). And operational hours are from:  08:00 to 23:59 WIB (depends on the terms and conditions of the stores in each area)  08:00 to 23:59 WIB (depends on the terms and conditions of the stores in each area)  08:00 to 23:59 WIB (depends on the terms and conditions of the stores in each area) . Hope this information helps you. Hope this information helps you.",GoMart service area,gomart
https://www.gojek.com/en-id/help/gomart/bayar-dengan-kombinasi-GoPay-dan-uang-tunai,"Want to order something but your GoPay or GoPayLater balance is only enough to pay for part of the total amount of your order? Just combine it with cash! Don’t worry, GoPay Promos will still be applied. GoPay & Cash Combination can be used for these services: GoPay & Cash Combination  GoFoodGoShopGoMart GoFood GoFood GoShop GoShop GoMart GoMart GoPayLater & Cash Combination can only be used for GoFood. GoPayLater & Cash Combination  GoFood However, if GoPayLater does not appear as one of the payment methods when you want to pay your order, it means that GoPaylater is still not available for your GoFood service. For example: For example: You have Rp50.000 on your GoPay balance, but you want to order GoFood worth Rp110.000. Here are the calculations:   Now you can also combine GoPay Coins payments for GoSend* services with other payment method such as GoPay, GoPayLater, Debit/Credit Card, LinkAja, Jago, or cash. Now you can also combine GoPay Coins payments for  GoSend*   GoSend*  services with other payment method such as GoPay, GoPayLater, Debit/Credit Card, LinkAja, Jago, or cash. *) Later, other services will be available for payment of GoPay Coins. Stay tuned! *) Later, other services will be available for payment of GoPay Coins. Stay tuned!    ",Payment with combination method,gomart
https://www.gojek.com/en-id/help/gomart/chat-ke-driver-setelah-pesanan-selesai,"Can I chat with the driver from the GoFood website? Can I chat with the driver from the GoFood website? Sorry, currently the chat with drivers feature is not yet available on https://gofood.co.id. But you can do it through the application by opening your GoFood transaction history directly from the Gojek App. Please follow the steps as described below.  Sorry, currently the chat with drivers feature is not yet available on https://gofood.co.id https://gofood.co.id . But you can do it through the application by opening your GoFood transaction history directly from the Gojek App. Please follow the steps as described below.   Chat or call the driver after the order completed Chat or call the driver after the order completed Now you can chat or call the driver after your order is completed. So, if there’s something wrong with your order such as the items you received is not complete or if the driver has completed the order but your item isn’t delivered yet, or even if you left your belongings in driver's vehicle, you can still chat* or call the driver (via ""Chat with Support""** button). Now you can chat or call the driver after your order is completed. So, if there’s something wrong with your order such as the items you received is not complete or if the driver has completed the order but your item isn’t delivered yet, or even if you left your belongings in driver's vehicle, you can still chat* or call the driver (via ""Chat with Support""** button). *This feature is currently available for GoFood, GoMart, GoSend, GoShop, GoCar, and GoBluebird only. Don’t worry, we’re working on making the feature available for other Gojek services. *This feature is currently available for GoFood, GoMart, GoSend, GoShop, GoCar, and GoBluebird only. Don’t worry, we’re working on making the feature available for other Gojek services. *This feature is currently available for GoFood, GoMart, GoSend, GoShop, GoCar, and GoBluebird only. Don’t worry, we’re working on making the feature available for other Gojek services. To chat with driver, tap on Orders > History, then you will see the Chat button on the recently completed order. You can chat the driver up to 2 hours after the order is completed. To chat with driver, tap on Orders > History, then you will see the Chat button on the recently completed order. You can chat the driver up to 2 hours after the order is completed.   To call the driver on GoFood order, tap on Orders > History > pick the order > tap “Need help” > tap the “Chat with Support” > choose ""Driver completed order without delivering"" and you’ll find a button to call the driver. To call the driver on GoFood order, tap on Orders > History > pick the order > tap “Need help” > tap the “Chat with Support” > choose ""Driver completed order without delivering"" and you’ll find a button to call the driver. Orders  History  “Need help” “Chat with Support”    If your order has been completed for more than 2 hours, you can still see your chat history with the driver for 24 hours after the order is completed. After 24 hours, you can no longer see the chat history.   If your order has been completed for more than 2 hours, you can still see your chat history with the driver for 24 hours after the order is completed. After 24 hours, you can no longer see the chat history.  ",Chat or call the driver after the order completed,gomart
https://www.gojek.com/en-id/help/gomart/cara-menukarkan-kode-promo,"If you have a voucher code to redeem, you can exchange it by following these steps: On the ‘Promos’ page, click ‘Got a promo code? Enter here’ menu; or On the ‘Promos’ page, click ‘Got a promo code? Enter here’ menu; or ‘Promos’ Got a promo code? Enter here’         Go to 'My profile’ page then click ‘Enter promo code’ Go to 'My profile’ page then click ‘Enter promo code’ 'My profile’ ‘Enter promo code’       Enter the voucher code that you have (make sure you enter the code correctly and you’ve read the promo code’s terms and conditions)Click ‘Verify Your Code’ to continueCode successfully redeemed into voucher Enter the voucher code that you have (make sure you enter the code correctly and you’ve read the promo code’s terms and conditions) (make sure you enter the code correctly and you’ve read the promo code’s terms and conditions) Click ‘Verify Your Code’ to continue ‘Verify Your Code’ Code successfully redeemed into voucher",How to redeem promo code,gomart
https://www.gojek.com/en-id/help/gomart/ketentuan-pesanan-gomart,"Here are the terms that you need to know before ordering GoMart: Maximum dimension of the product is 70 cm x 50 cm x 50 cmMaximum weight of the product is 25kgAdditional fee for shopping bag applies in several GoMart operational areasThe available payment methods for GoMart are cash and non-cash (excluding GoPayLater)You cannot add more products once your order is placed. So, make sure that you've picked all the products you want to buy before you click ‘Order’. Maximum dimension of the product is 70 cm x 50 cm x 50 cm Maximum weight of the product is 25kg Additional fee for shopping bag applies in several GoMart operational areas The available payment methods for GoMart are cash and non-cash (excluding GoPayLater) You cannot add more products once your order is placed. So, make sure that you've picked all the products you want to buy before you click ‘Order’. You cannot add more products once your order is placed. So, make sure that you've picked all the products you want to buy before you click  ‘Order’ ‘Order’ ‘Order’ . Learn more about GoMart terms & conditions here. here here So… If you already know the terms of GoMart, let’s order! Click here to see how to order GoMart. here here",GoMart order terms,gomart
https://www.gojek.com/en-id/help/gomart/fitur-chat-dengan-asisten-belanja-gomart,"Good news! Now, you can chat with the GoMart Shopping Assistant via the chat feature in GoMart service. The chat feature is only available for GoMart orders in Supermarket. So if you want to add, reduce, or change the items, you can directly inform the shopping assistant through this chat feature. Here’s how to do it:  chat with the GoMart Shopping Assistant via the chat feature chat feature is only available for GoMart orders in Supermarket Click chat feature on the order page when the shopping assistant has been assigned, Click chat feature on the order page     or select Inbox on the chat page and you can found the chat with shopping assistant. Inbox      You can also send a picture of the products that you want to add to make it easier for the shopping assistant to find them. Click the camera icon or the + icon. send a picture of the products Click the camera icon the + icon.     Please remember, you can’t access the chat feature when the driver has picked up your order but you can still see the chat history within 24 hours since the order is completed.     I can’t find the chat feature… I can’t find the chat feature… Currently, chat feature is only available on AndroidMake sure you’re using the latest version of Gojek appMake sure you already get the shopping assistant to help you prepare the order. Currently, chat feature is only available on Android Make sure you’re using the latest version of Gojek app Make sure you already get the shopping assistant to help you prepare the order.",Chat feature with GoMart Shopping Assistant,gomart
https://www.gojek.com/en-id/help/gomart/tidak-dapat-melakukan-pemesanan,"We apologize for the inconvenience. If you can't make an order and get a notification such as: GoPay is not availableWe found something not right with your accountOur system detected suspicious activities on your accountWallet lockedSorry, you can't make any orders. Please contact our customer service for detailed information.Please contact customer serviceYou can’t use your account at the momentYou can't use this feature GoPay is not available We found something not right with your account Our system detected suspicious activities on your account Wallet locked Sorry, you can't make any orders. Please contact our customer service for detailed information. Please contact customer service You can’t use your account at the moment You can't use this feature Please report it to us through the Gojek in-app Help page by clicking the Contact Us* button below so that we can help you.  in-app Help page clicking the Contact Us* button below *) Contact Us button only accessible when you open this page on your phone/tablet. *) Contact Us button only accessible when you open this page on your phone/tablet.    However, if you get a notification such as: OMG… Server busyOops, the price couldn’t be loadedCouldn’t load the locationUnable to load payment details OMG… Server busy Oops, the price couldn’t be loaded Couldn’t load the location Unable to load payment details We suggest you change your payment method, check your internet connection, force close the Gojek app, clear the cache, and make sure you are using the latest version of the Gojek app. After that, please try ordering again in a few minutes as there is a possibility that Gojek service requests are high at that time. change your payment method check your internet connection force close clear the cache the latest version of the Gojek app Besides the things mentioned above, if you get notifications such as “Delivery is unavailable right now or We’re experiencing issues with delivery orders when ordering food, this is most likely due to the limited number of GoFood drivers around the restaurant area at that time. Please wait for a while or choose the Pickup method (if the restaurant has activated the Pickup feature). Click here to read more. “Delivery is unavailable right now We’re experiencing issues with delivery orders  limited number of GoFood drivers around the restaurant area here Hope this information helps you.",Can't make an order,gomart
https://www.gojek.com/en-id/help/gomart/saya-membayar-pesanan-dua-kali,"If you’ve already paid twice for the same order in the Gojek app, you can report this incident to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* button below. report  Help page  My Profile  Contact Us   To prevent this from happening again, here are our suggestions when ordering Gojek services:  Pay attention to the payment method you’re using, either one method or the combination of two methods If you choose GoPay, GoPayLater**, or LinkAja as the payment method, you don’t need to pay in cash to the driver Pay attention to the payment method you’re using, either one method or the combination of two methods  Pay attention to the payment method you’re using If you choose GoPay, GoPayLater**, or LinkAja as the payment method, you don’t need to pay in cash to the driver If you choose GoPay, GoPayLater**, or LinkAja as the payment method, you don’t need to pay in cash to the driver  *) Contact Us button is only accessible when you open this page on your phone/tablet *) Contact Us button is only accessible when you open this page on your phone/tablet Contact Us **) If you currently do not yet have access to GoPayLater, hang in there! We are currently working on making it available to all users **) If you currently do not yet have access to GoPayLater, hang in there! We are currently working on making it available to all users",I paid more for the same order,gomart
https://www.gojek.com/en-id/help/gomart/cara-mengatur-metode-pembayaran,"You can manage your payment method for transactions in Gojek app by following these steps:  Choose ‘Explore’ on Gojek app homepageClick ‘Settings’ on GoPay Feed (click 'More features' if you can't find it)Click ‘Manage payment methods’ Choose ‘Explore’ on Gojek app homepage ‘Explore’ Click ‘Settings’ on GoPay Feed (click 'More features' if you can't find it) ‘Settings’  'More features' Click ‘Manage payment methods’ ‘Manage payment methods’    On the Manage payment methods menu, you can:   Manage payment methods Set your default payment methodAdd and remove LinkAja, Credit/Debit Card, or Jago from Gojek app Set your default payment method Add and remove LinkAja, Credit/Debit Card, or Jago from Gojek app   You can also change your preferred payment method before placing an order/making a transaction by clicking the main payment method that you have chosen or suggested for you. change your preferred payment method before placing an order/making a transaction by clicking the main payment method   Hope this information helps you.",How to manage your payment method,gomart
https://www.gojek.com/en-id/help/gomart/jumlah-belanjaan-gomart-kurang,"When you use GoMart services, sometimes the items you order are not available/out of stock. If you experience this in the middle of an ongoing order, the driver will contact you via chat or phone to confirm the reduction in the number of items.  chat phone Once the driver has your confirmation, the driver will also adjust the changes in the application, and you will get a notification via a notification like this: notification   Don’t worry, you would also receive the order's receipt from the driver.",Some items in GoMart are out of stock,gomart
